empresa,codigo_produto,descricao_produto,quantidade,faturamento,pedidos,percentual,percentual_acumulado,classe_abc,assessor
OBA OBA,78974766602647,Papel Cartão Fosco/ Cartolina Americana PINK,2.0,3.8,1,5.886953148528447e-05,0.9944995718016144,C,CHRIS
OBA OBA,78974766603262,Apontador Clássico Faber-Castell Neon SORTIDO,2.0,3.8,1,5.886953148528447e-05,0.9945584413330996,C,CHRIS
OBA OBA,78974766603278,LAPIS GRAFITE GRIP 2001 TWO TONE ,2.0,3.8,1,5.886953148528447e-05,0.9946173108645848,C,CHRIS
OBA OBA,78974766603281,Lápis Preto Eco Lápis Faber Castell Sparkle Lilás N2,2.0,3.8,2,5.886953148528447e-05,0.9946761803960702,C,CHRIS
OBA OBA,78974766603684,CANETA ESF. PERFUMADA WOW FUN PONTA 0.7 -  JOCAR OFFICE,2.0,3.8,2,5.886953148528447e-05,0.9947350499275556,C,CHRIS
OBA OBA,78974766604077,Papel Celofane 90CMX1.00M POLI Transparente,2.0,3.8,2,5.886953148528447e-05,0.9947939194590408,C,CHRIS
OBA OBA,10728,"Vaso Redondo P 1,7 Litros – Preto  PLASMONT 0233",1.0,3.9,1,6.041872968226564e-05,0.992093667001701,C,CHRIS
OBA OBA,161000010-Azul Mosaico-Colher Sobremesa,TALHERES SINTONIA DECOR -Azul Mosaico-Colher Sobremesa,1.0,3.9,1,6.041872968226564e-05,0.9921540857313832,C,CHRIS
OBA OBA,161000010-Azul Mosaico-Colher Sopa,TALHERES SINTONIA DECOR -Azul Mosaico-Colher Sopa,1.0,3.9,1,6.041872968226564e-05,0.9922145044610656,C,CHRIS
OBA OBA,17020,Grafite 2.0mm HB C/6 Unidades – Faber-Castell,1.0,3.9,1,6.041872968226564e-05,0.992274923190748,C,CHRIS
OBA OBA,20115,"LINHA P/ PESCA 0,30MM",1.0,3.9,1,6.041872968226564e-05,0.9923353419204304,C,CHRIS
OBA OBA,28779,RALO CROMADO PARA VALVULA AMERICANA 7465,1.0,3.9,1,6.041872968226564e-05,0.9923957606501126,C,CHRIS
OBA OBA,29016,Regua acrilica 30cm acrimet,1.0,3.9,1,6.041872968226564e-05,0.9924561793797948,C,CHRIS
OBA OBA,29058,REGUA PLAST REFORCADO 30CM LEONORA,1.0,3.9,1,6.041872968226564e-05,0.9925165981094772,C,CHRIS
OBA OBA,34770,Apontador C/ Depósito Triangular - Tris,1.0,3.9,1,6.041872968226564e-05,0.9925770168391596,C,CHRIS
OBA OBA,35157,ESTILETE LAMINA LARGA,1.0,3.9,1,6.041872968226564e-05,0.992637435568842,C,CHRIS
OBA OBA,35677,BOTAO,1.0,3.9,1,6.041872968226564e-05,0.9926978542985242,C,CHRIS
OBA OBA,37699,Apontador Com Deposito Triangular Cores Pastel,1.0,3.9,1,6.041872968226564e-05,0.9927582730282064,C,CHRIS
OBA OBA,41214,ESTILETE LARGO PLASTICO,1.0,3.9,1,6.041872968226564e-05,0.9928186917578888,C,CHRIS
OBA OBA,4203,BUCHA N 10 C/6 PRATIC,1.0,3.9,1,6.041872968226564e-05,0.9928791104875712,C,CHRIS
OBA OBA,45876,CANETA SPIRO ROXA,1.0,3.9,1,6.041872968226564e-05,0.9929395292172536,C,CHRIS
OBA OBA,4690,Lápis De Cor Leo E Leo Sextavado Mini 12 Cores,1.0,3.9,1,6.041872968226564e-05,0.9929999479469358,C,CHRIS
OBA OBA,47055,Pastilhas Mastigáveis Fruit-Tella Sabor Morango,1.0,3.9,1,6.041872968226564e-05,0.993060366676618,C,CHRIS
OBA OBA,47812,RATOEIRA PEQUENA,1.0,3.9,1,6.041872968226564e-05,0.9931207854063004,C,CHRIS
OBA OBA,47965,GUARANA LEAO ACAI,1.0,3.9,1,6.041872968226564e-05,0.9931812041359828,C,CHRIS
OBA OBA,50418,FUNIL DE PLASTICO,1.0,3.9,1,6.041872968226564e-05,0.9932416228656652,C,CHRIS
OBA OBA,50495,CHUPETA BORBOLETA,1.0,3.9,1,6.041872968226564e-05,0.9933020415953474,C,CHRIS
OBA OBA,51329,PREGO 10X10,1.0,3.9,1,6.041872968226564e-05,0.9933624603250296,C,CHRIS
OBA OBA,7895391123901,ESTILETE PLÁSTICO 18MM COR SORTIDA,1.0,3.9,1,6.041872968226564e-05,0.993422879054712,C,CHRIS
OBA OBA,7896644717847,PASTA ABA ELASTICA PLASTICA MINI 20MM CRISTAL SOFT 160017 - POLIBRAS,1.0,3.9,1,6.041872968226564e-05,0.9934832977843944,C,CHRIS
OBA OBA,7897256220817,CANETA CORRETIVA JOCAR,1.0,3.9,1,6.041872968226564e-05,0.9935437165140768,C,CHRIS
OBA OBA,78974766603020,CANETA ESF. MEGA 0.7 PRETO JOCAR OFFICE,1.0,3.9,1,6.041872968226564e-05,0.993604135243759,C,CHRIS
OBA OBA,78974766603037,Ralo De Pia  De Plástico Cromado 7467,1.0,3.9,1,6.041872968226564e-05,0.9936645539734412,C,CHRIS
OBA OBA,78974766603076,KIT COSTURA 10 AGULHAS 12 LINHA FENIMA,1.0,3.9,1,6.041872968226564e-05,0.9937249727031237,C,CHRIS
OBA OBA,78974766603259,Borracha TK Black ,1.0,3.9,1,6.041872968226564e-05,0.993785391432806,C,CHRIS
OBA OBA,78974766603699,Apontador Duplo com Depósito Baleia Leo e Leo,1.0,3.9,1,6.041872968226564e-05,0.9938458101624884,C,CHRIS
OBA OBA,78974766603957,CANETA ESF RETRATIL 0.7 CARBON LINE 10299 SORTIDA,1.0,3.9,1,6.041872968226564e-05,0.9939062288921706,C,CHRIS
OBA OBA,78974766604095,ABRIDOR DE LATA E GARRAFA GALVANIZADO 8CM CATUAÍ,1.0,3.9,1,6.041872968226564e-05,0.9939666476218528,C,CHRIS
OBA OBA,7908470020210,SACOLA KRAFT G GALA UNIDADE,1.0,3.9,1,6.041872968226564e-05,0.9940270663515351,C,CHRIS
OBA OBA,IKB3-vermelho,CANETA ESFEROGRÁFICA COMPACTOR TOP 2000 -UNIDADE -vermelho,3.0,3.9,1,6.041872968226564e-05,0.9940874850812176,C,CHRIS
OBA OBA,31711,TINTA GUACHE 15ML VERMELHO,3.0,3.9,2,6.041872968226565e-05,0.9919728295423365,C,CHRIS
OBA OBA,51095,TINTA GUACHE 15ML,3.0,3.9,2,6.041872968226565e-05,0.9920332482720188,C,CHRIS
OBA OBA,34107,PIRULITO,8.0,4.0,3,6.196792787924681e-05,0.991912410812654,C,CHRIS
OBA OBA,21202,Marca Texto Grifpen – Azul,1.0,4.5,1,6.971391886415267e-05,0.9909441619395412,C,CHRIS
OBA OBA,21217,Marca Texto Amarelo Faber Castell Grifpen,1.0,4.5,1,6.971391886415267e-05,0.9910138758584052,C,CHRIS
OBA OBA,21266,Marca Texto Rosa Faber Castell Grifpen,1.0,4.5,1,6.971391886415267e-05,0.9910835897772694,C,CHRIS
OBA OBA,21269,MARCA TEXTO ROXO FABER CASTEL,1.0,4.5,1,6.971391886415267e-05,0.9911533036961336,C,CHRIS
OBA OBA,3202,BOLA BORRACHA APOLO,1.0,4.5,1,6.971391886415267e-05,0.9912230176149976,C,CHRIS
OBA OBA,37299,Marca texto Faber Castell grifpen laranja pastel,1.0,4.5,1,6.971391886415267e-05,0.9912927315338618,C,CHRIS
OBA OBA,38004,CESTO PARA PRENDENDOR DE ROUPAS,1.0,4.5,1,6.971391886415267e-05,0.991362445452726,C,CHRIS
OBA OBA,3898,BORRACHA DUST FREE COLORS FABER CASTELL,1.0,4.5,1,6.971391886415267e-05,0.99143215937159,C,CHRIS
OBA OBA,408441,Lastex Branco/Preto com 10 Metros São José,3.0,4.5,2,6.971391886415267e-05,0.991501873290454,C,CHRIS
OBA OBA,49720,MARCA TEXTO CLEAR AZUL,3.0,4.5,2,6.971391886415267e-05,0.9915715872093184,C,CHRIS
OBA OBA,49721,MARCA TEXTO CLEAR VERDE,3.0,4.5,2,6.971391886415267e-05,0.9916413011281824,C,CHRIS
OBA OBA,50957,BALA DIVERSO,26.0,4.5,11,6.971391886415267e-05,0.9917110150470464,C,CHRIS
OBA OBA,78974766603266,apontador c deposito  faber castell,1.0,4.5,1,6.971391886415267e-05,0.9917807289659106,C,CHRIS
OBA OBA,78974766603519,Disqueti Viceversa Choc Conf Dori 40gr,1.0,4.5,1,6.971391886415267e-05,0.9918504428847748,C,CHRIS
OBA OBA,815-2,PINCEL CHATO 2 CERDA NATURAL TIGRE,1.0,4.64,1,7.18827963399263e-05,0.990874448020677,C,CHRIS
OBA OBA,78974766602154,CANETA BIC CRISTAL VERMELHA,4.0,4.8,3,7.436151345509618e-05,0.9908025652243372,C,CHRIS
OBA OBA,032-M/A-azul,CANETA ESFEROGRÁFICA  FABER CASTELL Trilux TRILUX PONTA MEDIA-azul,3.0,4.800000000000001,3,7.436151345509619e-05,0.9906538421974268,C,CHRIS
OBA OBA,17066-preto,CANETA ESFEROGRÁFICA BIC CRISTAL PONTA FINA-preto,3.0,4.800000000000001,3,7.436151345509619e-05,0.990728203710882,C,CHRIS
OBA OBA,07316,Massinha de Modelar 6 Cores Soft Acrilex,1.0,4.9,1,7.591071165207735e-05,0.9873912307945868,C,CHRIS
OBA OBA,10970,CONTACT TRANSPARENTE,1.0,4.9,1,7.591071165207735e-05,0.9874671415062388,C,CHRIS
OBA OBA,11340,Copo Dose Olé Nadir 60 ml nadir,1.0,4.9,1,7.591071165207735e-05,0.9875430522178908,C,CHRIS
OBA OBA,14754,Fita de Cetim Branca 7mmx10m CF001 COR201 PROGRESSO ,1.0,4.9,1,7.591071165207735e-05,0.9876189629295428,C,CHRIS
OBA OBA,221,ADAPTADOR 2POLOS PRETO RADIAL,1.0,4.9,1,7.591071165207735e-05,0.9876948736411948,C,CHRIS
OBA OBA,238,Adaptador para Tomada Universal 2P 10A 250V Daneva,1.0,4.9,1,7.591071165207735e-05,0.9877707843528468,C,CHRIS
OBA OBA,26387,Adaptador Tomada 3 Pinos Redondo 2 Pinos Chato e 1 Pino Redondo Branco Daneva,1.0,4.9,1,7.591071165207735e-05,0.9878466950644988,C,CHRIS
OBA OBA,2795,BATERIA ELGIN  2032 UNIDADE,1.0,4.9,1,7.591071165207735e-05,0.9879226057761508,C,CHRIS
OBA OBA,28966,REFRI COCA COLA LATA 350ML,1.0,4.9,1,7.591071165207735e-05,0.9879985164878028,C,CHRIS
OBA OBA,28971,REFRI FANTA UVA LATA 350 ML,1.0,4.9,1,7.591071165207735e-05,0.9880744271994548,C,CHRIS
OBA OBA,29565,SACO DE PRESENTE  60X90 CM COM LACO,1.0,4.9,1,7.591071165207735e-05,0.988150337911107,C,CHRIS
OBA OBA,31677,Corante de Tecido Tingecor Guarany 40g Marrom,1.0,4.9,1,7.591071165207735e-05,0.988226248622759,C,CHRIS
OBA OBA,36572,BATERIA ALCALINA ENERGY A27 12 V,1.0,4.9,1,7.591071165207735e-05,0.988302159334411,C,CHRIS
OBA OBA,37758,MARCADOR PARA QUADRO BRANCO,1.0,4.9,1,7.591071165207735e-05,0.988378070046063,C,CHRIS
OBA OBA,37961,PAPEL ALUMINIO GIOPACK,1.0,4.9,1,7.591071165207735e-05,0.9884539807577152,C,CHRIS
OBA OBA,40627,CORANTE TUPY PRETO,1.0,4.9,1,7.591071165207735e-05,0.9885298914693672,C,CHRIS
OBA OBA,40637,Corante Tupy Algodão - Bordô 16,1.0,4.9,1,7.591071165207735e-05,0.9886058021810192,C,CHRIS
OBA OBA,41068,ADES DEC DUPLO MET CAPRICHO,1.0,4.9,1,7.591071165207735e-05,0.9886817128926711,C,CHRIS
OBA OBA,42959,MARCADOR RETRO PROJETOR JOCAR 2.0MM VERMELHO,1.0,4.9,1,7.591071165207735e-05,0.9887576236043232,C,CHRIS
OBA OBA,43399,PANO MULTIUSO,1.0,4.9,1,7.591071165207735e-05,0.9888335343159752,C,CHRIS
OBA OBA,46025,MARCA TEXTO VERDE FABER CASTELL,1.0,4.9,1,7.591071165207735e-05,0.9889094450276272,C,CHRIS
OBA OBA,46091,CANETA PILOT BP-1RT 0.7MM AZUL,1.0,4.9,1,7.591071165207735e-05,0.9889853557392791,C,CHRIS
OBA OBA,47107,Corante Tupy Algodão - Azul Marinho 23,1.0,4.9,1,7.591071165207735e-05,0.9890612664509312,C,CHRIS
OBA OBA,50629,MARCADOR VIGHS,1.0,4.9,1,7.591071165207735e-05,0.9891371771625832,C,CHRIS
OBA OBA,50907,MARCADOR PERMANENTE BRW PRETO,1.0,4.9,1,7.591071165207735e-05,0.9892130878742352,C,CHRIS
OBA OBA,51023,Fita Isolante Anti-chama 18mm X 10m - Mf Tools,1.0,4.9,1,7.591071165207735e-05,0.9892889985858874,C,CHRIS
OBA OBA,5392,CADERNO 1/4 48FLS AZUL TILIBRA,1.0,4.9,1,7.591071165207735e-05,0.9893649092975394,C,CHRIS
OBA OBA,604955-2b,Lápis Técnico - Faber-Castell 9000-2b,1.0,4.9,1,7.591071165207735e-05,0.9894408200091914,C,CHRIS
OBA OBA,604955-4b,EcoLápis Grafite Preto Técnico 9000 4B – Faber-Castell,1.0,4.9,1,7.591071165207735e-05,0.9895167307208436,C,CHRIS
OBA OBA,6425425,"HUMUS DE MINHOCA 1,7Kg LORIANNA",1.0,4.9,1,7.591071165207735e-05,0.9895926414324956,C,CHRIS
OBA OBA,78974766602497,Cadarço Achatado Branco Cadarço & Cia,1.0,4.9,1,7.591071165207735e-05,0.9896685521441476,C,CHRIS
OBA OBA,78974766602561,Chá Preto Ice Tea Pêssego Leão Zero 450ml,1.0,4.9,1,7.591071165207735e-05,0.9897444628557996,C,CHRIS
OBA OBA,78974766602586,Multiuso Alpes Tradicional 500ml,1.0,4.9,1,7.591071165207735e-05,0.9898203735674516,C,CHRIS
OBA OBA,78974766602801,"Esponja Multiuso - Embalabem Econômica Leve 4 Pague 3, Bettanin",1.0,4.9,1,7.591071165207735e-05,0.9898962842791036,C,CHRIS
OBA OBA,78974766602954,Correia de Chinelo Comum 37/38 Preto,1.0,4.9,1,7.591071165207735e-05,0.9899721949907556,C,CHRIS
OBA OBA,78974766602957,Correia de Chinelo Comum 37/38 Azul,1.0,4.9,1,7.591071165207735e-05,0.9900481057024076,C,CHRIS
OBA OBA,78974766602961,Correia de Chinelo Comum 35/36 Preto,1.0,4.9,1,7.591071165207735e-05,0.9901240164140596,C,CHRIS
OBA OBA,78974766602976,Correia de Chinelo Comum 41/42 Azul,1.0,4.9,1,7.591071165207735e-05,0.9901999271257116,C,CHRIS
OBA OBA,78974766602977,Correia de Chinelo Comum 43/44 Azul,1.0,4.9,1,7.591071165207735e-05,0.9902758378373636,C,CHRIS
OBA OBA,78974766603111,"Rodo de Pia, Plasútil, cinza",1.0,4.9,1,7.591071165207735e-05,0.9903517485490158,C,CHRIS
OBA OBA,78974766603397,pano de prato bras estampado 67x43 cm,1.0,4.9,1,7.591071165207735e-05,0.9904276592606678,C,CHRIS
OBA OBA,78974766603707,Marca texto carbon neon cores - ref 94110,1.0,4.9,1,7.591071165207735e-05,0.9905035699723198,C,CHRIS
OBA OBA,78974766604261,Faca Travertino Simonaggio Avulso ,1.0,4.9,1,7.591071165207735e-05,0.9905794806839718,C,CHRIS
OBA OBA,17007,GRAFITE BIG TREE 07MM 2B SERTIC,2.0,5.0,1,7.745990984905851e-05,0.986773100713991,C,CHRIS
OBA OBA,36453,ALFINETE DE SEGURANCA,2.0,5.0,1,7.745990984905851e-05,0.98685056062384,C,CHRIS
OBA OBA,42961,Caneta Marcador Permanente Slim Preto  JocarOffice,2.0,5.0,2,7.745990984905851e-05,0.9869280205336892,C,CHRIS
OBA OBA,78974766603520,CHICLETE POOSH MENTA 5g,10.0,5.0,3,7.745990984905851e-05,0.9870054804435384,C,CHRIS
OBA OBA,78974766603965,Espátulas P/ Manteiga Aço Inoxidável Vermelho  Simonaggio cod 3965,2.0,5.0,1,7.745990984905851e-05,0.9870829403533874,C,CHRIS
OBA OBA,EVA1235-rosa,EVA LISO ROSA,2.0,5.0,1,7.745990984905851e-05,0.9871604002632364,C,CHRIS
OBA OBA,EVA125-azul-claro,EVA LISO AZUL CLARO,2.0,5.0,1,7.745990984905851e-05,0.9872378601730856,C,CHRIS
OBA OBA,EVA125-azul-escuro,EVA LISO AZUL ESCURO,2.0,5.0,1,7.745990984905851e-05,0.9873153200829348,C,CHRIS
OBA OBA,11043,Copo Nadir Barriquinha 150ml Unidade,1.0,5.5,1,8.520590083396437e-05,0.9863548172008062,C,CHRIS
